startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
09.01.2023,15.01.2023,soldApartments,3,0,135045.2,1738.87
09.01.2023,15.01.2023,soldApartments,4,1,493165.32,2962.77
09.01.2023,15.01.2023,soldApartments,4,0,270042.37,2080.16
16.01.2023,22.01.2023,listings,,,117629.35,1658.52
16.01.2023,22.01.2023,listings,1,,52262.75,1430.15
16.01.2023,22.01.2023,listings,2,,86697.68,1572.42
16.01.2023,22.01.2023,listings,3,,140438.22,1733.99
16.01.2023,22.01.2023,listings,4,,325741.74,2281.84
16.01.2023,22.01.2023,listings,,1,121248.83,1618.13
16.01.2023,22.01.2023,listings,,0,115012.85,1687.72
16.01.2023,22.01.2023,listings,1,1,50010.18,1279.81
16.01.2023,22.01.2023,listings,1,0,54181.5,1558.21
16.01.2023,22.01.2023,listings,2,1,86965.07,1509.76
16.01.2023,22.01.2023,listings,2,0,86463.19,1627.38
16.01.2023,22.01.2023,listings,3,1,151176.93,1752.81
16.01.2023,22.01.2023,listings,3,0,134358.72,1723.34
16.01.2023,22.01.2023,listings,4,1,493534.44,2950.31
16.01.2023,22.01.2023,listings,4,0,256011.64,2004.04
16.01.2023,22.01.2023,apartments,,,126215.92,1733.24
16.01.2023,22.01.2023,apartments,1,,54255.75,1477.08
16.01.2023,22.01.2023,apartments,2,,88137.75,1635.6
16.01.2023,22.01.2023,apartments,3,,143537.37,1786.84
16.01.2023,22.01.2023,apartments,4,,349427.62,2392.18
16.01.2023,22.01.2023,apartments,,1,139272.82,1789.46
16.01.2023,22.01.2023,apartments,,0,118476.14,1699.92
16.01.2023,22.01.2023,apartments,1,1,53449.21,1360.82
16.01.2023,22.01.2023,apartments,1,0,54793.84,1554.64
16.01.2023,22.01.2023,apartments,2,1,93312.3,1661.1
16.01.2023,22.01.2023,apartments,2,0,84843.07,1619.36
16.01.2023,22.01.2023,apartments,3,1,159061.64,1885.16
16.01.2023,22.01.2023,apartments,3,0,135041.97,1733.04
16.01.2023,22.01.2023,apartments,4,1,489167.43,3015.61
16.01.2023,22.01.2023,apartments,4,0,286133.15,2109.8
16.01.2023,22.01.2023,soldApartments,,,122754.8,1725.5
16.01.2023,22.01.2023,soldApartments,1,,51879.26,1478.07
16.01.2023,22.01.2023,soldApartments,2,,86997.1,1635.69
16.01.2023,22.01.2023,soldApartments,3,,143902.93,1786.19
16.01.2023,22.01.2023,soldApartments,4,,339177,2361.79
16.01.2023,22.01.2023,soldApartments,,1,136223.47,1779.86
16.01.2023,22.01.2023,soldApartments,,0,115462.82,1696.07
16.01.2023,22.01.2023,soldApartments,1,1,48642.33,1360.62
16.01.2023,22.01.2023,soldApartments,1,0,53795.1,1547.58
16.01.2023,22.01.2023,soldApartments,2,1,92077.21,1666.9
16.01.2023,22.01.2023,soldApartments,2,0,84027.73,1617.44
16.01.2023,22.01.2023,soldApartments,3,1,160808.35,1877.13
16.01.2023,22.01.2023,soldApartments,3,0,135346.67,1740.16
16.01.2023,22.01.2023,soldApartments,4,1,500537.4,3012.38
16.01.2023,22.01.2023,soldApartments,4,0,275217.61,2103.91
23.01.2023,29.01.2023,listings,,,116764.69,1656.01
23.01.2023,29.01.2023,listings,1,,52115.83,1430.95
23.01.2023,29.01.2023,listings,2,,86538.6,1568.81
23.01.2023,29.01.2023,listings,3,,140681,1739.98
23.01.2023,29.01.2023,listings,4,,319983.96,2261.71
23.01.2023,29.01.2023,listings,,1,120074.97,1614.29
23.01.2023,29.01.2023,listings,,0,114398.01,1685.84
23.01.2023,29.01.2023,listings,1,1,50061.14,1279.14
23.01.2023,29.01.2023,listings,1,0,53812.8,1556.34
23.01.2023,29.01.2023,listings,2,1,86687.54,1503.89
23.01.2023,29.01.2023,listings,2,0,86408.99,1625.3
23.01.2023,29.01.2023,listings,3,1,151218.51,1763.9
23.01.2023,29.01.2023,listings,3,0,134779.9,1726.59
23.01.2023,29.01.2023,listings,4,1,480671.27,2905.67
23.01.2023,29.01.2023,listings,4,0,253535.15,1995.42
23.01.2023,29.01.2023,apartments,,,125730.02,1735.02
23.01.2023,29.01.2023,apartments,1,,54140.38,1476.63
23.01.2023,29.01.2023,apartments,2,,88128.58,1634.53
23.01.2023,29.01.2023,apartments,3,,143456.55,1797.41
23.01.2023,29.01.2023,apartments,4,,349748.77,2397.56
23.01.2023,29.01.2023,apartments,,1,139873.44,1802.34
23.01.2023,29.01.2023,apartments,,0,117491.64,1695.8
23.01.2023,29.01.2023,apartments,1,1,53408.16,1360.45
23.01.2023,29.01.2023,apartments,1,0,54616.67,1552.19
23.01.2023,29.01.2023,apartments,2,1,93361.84,1659.96
23.01.2023,29.01.2023,apartments,2,0,84872.29,1618.71
23.01.2023,29.01.2023,apartments,3,1,160154.24,1924.66
23.01.2023,29.01.2023,apartments,3,0,134435.39,1728.66
23.01.2023,29.01.2023,apartments,4,1,494004.15,3046.73
23.01.2023,29.01.2023,apartments,4,0,284428.31,2103.6
23.01.2023,29.01.2023,soldApartments,,,122297.5,1724.48
23.01.2023,29.01.2023,soldApartments,1,,51672.96,1475.23
23.01.2023,29.01.2023,soldApartments,2,,87080.63,1634.12
23.01.2023,29.01.2023,soldApartments,3,,143970.78,1789.93
23.01.2023,29.01.2023,soldApartments,4,,339307.65,2367.13
23.01.2023,29.01.2023,soldApartments,,1,136675.03,1787.09
23.01.2023,29.01.2023,soldApartments,,0,114621.61,1691.05
23.01.2023,29.01.2023,soldApartments,1,1,48471.67,1361.16
23.01.2023,29.01.2023,soldApartments,1,0,53515.81,1540.9
23.01.2023,29.01.2023,soldApartments,2,1,92282.03,1666.88
23.01.2023,29.01.2023,soldApartments,2,0,84098.68,1615.35
23.01.2023,29.01.2023,soldApartments,3,1,162087.63,1897.49
23.01.2023,29.01.2023,soldApartments,3,0,134868.47,1735.89
23.01.2023,29.01.2023,soldApartments,4,1,500611.26,3028.94
23.01.2023,29.01.2023,soldApartments,4,0,274749.94,2102.26
30.01.2023,05.02.2023,listings,,,116477.04,1653
30.01.2023,05.02.2023,listings,1,,52198.34,1431.13
30.01.2023,05.02.2023,listings,2,,86433.94,1565.39
30.01.2023,05.02.2023,listings,3,,140637.42,1736.63
30.01.2023,05.02.2023,listings,4,,319365.52,2263.2
30.01.2023,05.02.2023,listings,,1,119737.2,1607.41
30.01.2023,05.02.2023,listings,,0,114145.16,1685.61
30.01.2023,05.02.2023,listings,1,1,50015.07,1275.14
30.01.2023,05.02.2023,listings,1,0,53975.53,1558.11
30.01.2023,05.02.2023,listings,2,1,86484.41,1497.4
30.01.2023,05.02.2023,listings,2,0,86389.67,1625.02
30.01.2023,05.02.2023,listings,3,1,150982.8,1754.61
30.01.2023,05.02.2023,listings,3,0,134929.47,1726.71
30.01.2023,05.02.2023,listings,4,1,473404.22,2881.93
30.01.2023,05.02.2023,listings,4,0,253274.59,1997.73
30.01.2023,05.02.2023,apartments,,,125827.11,1732.77
30.01.2023,05.02.2023,apartments,1,,54467.57,1479.26
30.01.2023,05.02.2023,apartments,2,,88087.36,1633.26
30.01.2023,05.02.2023,apartments,3,,143393.74,1790.17
30.01.2023,05.02.2023,apartments,4,,351117.45,2400.14
30.01.2023,05.02.2023,apartments,,1,140205.79,1795.4
30.01.2023,05.02.2023,apartments,,0,117521.14,1696.59
30.01.2023,05.02.2023,apartments,1,1,53394.26,1354.73
30.01.2023,05.02.2023,apartments,1,0,55162.06,1559.84
30.01.2023,05.02.2023,apartments,2,1,93480.55,1658.17
30.01.2023,05.02.2023,apartments,2,0,84744.53,1617.82
30.01.2023,05.02.2023,apartments,3,1,160425.58,1903.74
30.01.2023,05.02.2023,apartments,3,0,134380.14,1730.06
30.01.2023,05.02.2023,apartments,4,1,496235.54,3058.88
30.01.2023,05.02.2023,apartments,4,0,285194.17,2100.89
30.01.2023,05.02.2023,soldApartments,,,121934.52,1724.42
30.01.2023,05.02.2023,soldApartments,1,,52098.98,1482.53
30.01.2023,05.02.2023,soldApartments,2,,87256.57,1635.52
30.01.2023,05.02.2023,soldApartments,3,,143726.81,1790.07
30.01.2023,05.02.2023,soldApartments,4,,334456.29,2346.22
30.01.2023,05.02.2023,soldApartments,,1,136420.12,1788.85
30.01.2023,05.02.2023,soldApartments,,0,114362.52,1690.74
30.01.2023,05.02.2023,soldApartments,1,1,48599.73,1353.67
30.01.2023,05.02.2023,soldApartments,1,0,54103.02,1556.33
30.01.2023,05.02.2023,soldApartments,2,1,92994.7,1673.65
30.01.2023,05.02.2023,soldApartments,2,0,84017.62,1614
30.01.2023,05.02.2023,soldApartments,3,1,163048.5,1907.89
30.01.2023,05.02.2023,soldApartments,3,0,134414.86,1733.28
30.01.2023,05.02.2023,soldApartments,4,1,490781.87,2997.06
30.01.2023,05.02.2023,soldApartments,4,0,272446.54,2088.05
06.02.2023,12.02.2023,listings,,,116678.53,1652.3
06.02.2023,12.02.2023,listings,1,,52304.02,1430.97
06.02.2023,12.02.2023,listings,2,,86222.96,1561.36
06.02.2023,12.02.2023,listings,3,,141253.05,1739.94
06.02.2023,12.02.2023,listings,4,,321688.37,2269.2
06.02.2023,12.02.2023,listings,,1,120185.16,1608.31
06.02.2023,12.02.2023,listings,,0,114127.62,1684.29
06.02.2023,12.02.2023,listings,1,1,49958.39,1274.2
06.02.2023,12.02.2023,listings,1,0,54222.8,1559.21
06.02.2023,12.02.2023,listings,2,1,86283.69,1493.3
06.02.2023,12.02.2023,listings,2,0,86168.49,1622.4
06.02.2023,12.02.2023,listings,3,1,152903.81,1768.77
06.02.2023,12.02.2023,listings,3,0,134767.82,1723.9
06.02.2023,12.02.2023,listings,4,1,470386.01,2860.08
06.02.2023,12.02.2023,listings,4,0,255440.94,2005.96
06.02.2023,12.02.2023,apartments,,,126541.25,1735.56
06.02.2023,12.02.2023,apartments,1,,54653.33,1480.71
06.02.2023,12.02.2023,apartments,2,,88013.35,1632.96
