startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
01.02.2023,28.02.2023,soldApartments,3,0,133561.48,1723.18
01.02.2023,28.02.2023,soldApartments,4,1,439479.43,2719.47
01.02.2023,28.02.2023,soldApartments,4,0,267635.77,2065.33
01.03.2023,31.03.2023,listings,,,114145.37,1641.72
01.03.2023,31.03.2023,listings,1,,52749.9,1462.14
01.03.2023,31.03.2023,listings,2,,85669.77,1556.27
01.03.2023,31.03.2023,listings,3,,138777.81,1718.67
01.03.2023,31.03.2023,listings,4,,299554.4,2178.29
01.03.2023,31.03.2023,listings,,1,113664.33,1555.66
01.03.2023,31.03.2023,listings,,0,114483.38,1702.18
01.03.2023,31.03.2023,listings,1,1,51160,1301.78
01.03.2023,31.03.2023,listings,1,0,53927.59,1580.92
01.03.2023,31.03.2023,listings,2,1,84491.28,1463.07
01.03.2023,31.03.2023,listings,2,0,86712.32,1638.71
01.03.2023,31.03.2023,listings,3,1,146023.94,1687.85
01.03.2023,31.03.2023,listings,3,0,134866.24,1735.31
01.03.2023,31.03.2023,listings,4,1,399595.99,2488.87
01.03.2023,31.03.2023,listings,4,0,256950.05,2046.02
01.03.2023,31.03.2023,apartments,,,122219.2,1715.2
01.03.2023,31.03.2023,apartments,1,,54211.78,1495.25
01.03.2023,31.03.2023,apartments,2,,87487.47,1628.89
01.03.2023,31.03.2023,apartments,3,,140107.82,1759.56
01.03.2023,31.03.2023,apartments,4,,333558.19,2327.46
01.03.2023,31.03.2023,apartments,,1,134433.73,1754.3
01.03.2023,31.03.2023,apartments,,0,115707.46,1694.35
01.03.2023,31.03.2023,apartments,1,1,54649.44,1376.19
01.03.2023,31.03.2023,apartments,1,0,53964.86,1562.42
01.03.2023,31.03.2023,apartments,2,1,92353.35,1644.98
01.03.2023,31.03.2023,apartments,2,0,84678.76,1619.61
01.03.2023,31.03.2023,apartments,3,1,155823.48,1842.87
01.03.2023,31.03.2023,apartments,3,0,132396.4,1718.69
01.03.2023,31.03.2023,apartments,4,1,444812.31,2800.45
01.03.2023,31.03.2023,apartments,4,0,285213.86,2121.92
01.03.2023,31.03.2023,soldApartments,,,119134.09,1718.29
01.03.2023,31.03.2023,soldApartments,1,,52438.58,1505.22
01.03.2023,31.03.2023,soldApartments,2,,87272.65,1645.36
01.03.2023,31.03.2023,soldApartments,3,,139935.36,1769.93
01.03.2023,31.03.2023,soldApartments,4,,319753.89,2274.35
01.03.2023,31.03.2023,soldApartments,,1,134814.58,1782.44
01.03.2023,31.03.2023,soldApartments,,0,112053.89,1689.33
01.03.2023,31.03.2023,soldApartments,1,1,50904.37,1384.44
01.03.2023,31.03.2023,soldApartments,1,0,53128.57,1559.54
01.03.2023,31.03.2023,soldApartments,2,1,92836.48,1682.5
01.03.2023,31.03.2023,soldApartments,2,0,84535.19,1627.09
01.03.2023,31.03.2023,soldApartments,3,1,161301.87,1890.8
01.03.2023,31.03.2023,soldApartments,3,0,130912.46,1718.88
01.03.2023,31.03.2023,soldApartments,4,1,449287.66,2786.92
01.03.2023,31.03.2023,soldApartments,4,0,271407.17,2083.04
01.04.2023,30.04.2023,listings,,,114302.43,1641.82
01.04.2023,30.04.2023,listings,1,,52686.28,1472.69
01.04.2023,30.04.2023,listings,2,,85562.57,1555.2
01.04.2023,30.04.2023,listings,3,,138809.74,1712.62
01.04.2023,30.04.2023,listings,4,,300082.41,2181.69
01.04.2023,30.04.2023,listings,,1,113957.87,1558.94
01.04.2023,30.04.2023,listings,,0,114544.13,1699.96
01.04.2023,30.04.2023,listings,1,1,50862.08,1307.84
01.04.2023,30.04.2023,listings,1,0,54026.66,1593.82
01.04.2023,30.04.2023,listings,2,1,84364.38,1461.83
01.04.2023,30.04.2023,listings,2,0,86600.96,1636.12
01.04.2023,30.04.2023,listings,3,1,146419.14,1690.2
01.04.2023,30.04.2023,listings,3,0,134570.95,1725.1
01.04.2023,30.04.2023,listings,4,1,393745.62,2487.62
01.04.2023,30.04.2023,listings,4,0,259854.37,2050.29
01.04.2023,30.04.2023,apartments,,,122665.08,1718.38
01.04.2023,30.04.2023,apartments,1,,54142.39,1506.74
01.04.2023,30.04.2023,apartments,2,,87853.63,1631.66
01.04.2023,30.04.2023,apartments,3,,140655.85,1759.37
01.04.2023,30.04.2023,apartments,4,,333045.61,2322.15
01.04.2023,30.04.2023,apartments,,1,135961.4,1764.45
01.04.2023,30.04.2023,apartments,,0,115645.17,1694.06
01.04.2023,30.04.2023,apartments,1,1,55388.97,1380.54
01.04.2023,30.04.2023,apartments,1,0,53443.17,1577.52
01.04.2023,30.04.2023,apartments,2,1,92991.34,1649.77
01.04.2023,30.04.2023,apartments,2,0,84935.15,1621.37
01.04.2023,30.04.2023,apartments,3,1,157186.9,1855.85
01.04.2023,30.04.2023,apartments,3,0,132622.58,1712.48
01.04.2023,30.04.2023,apartments,4,1,445376.27,2811
01.04.2023,30.04.2023,apartments,4,0,283625.2,2107.09
01.04.2023,30.04.2023,soldApartments,,,118090.52,1726.11
01.04.2023,30.04.2023,soldApartments,1,,52652.89,1535.1
01.04.2023,30.04.2023,soldApartments,2,,87649.89,1656.84
01.04.2023,30.04.2023,soldApartments,3,,138292.34,1769.56
01.04.2023,30.04.2023,soldApartments,4,,307342.46,2237.19
01.04.2023,30.04.2023,soldApartments,,1,133547.98,1792.47
01.04.2023,30.04.2023,soldApartments,,0,111530.7,1697.95
01.04.2023,30.04.2023,soldApartments,1,1,52575.37,1411.79
01.04.2023,30.04.2023,soldApartments,1,0,52685.27,1586.59
01.04.2023,30.04.2023,soldApartments,2,1,93608.81,1702.21
01.04.2023,30.04.2023,soldApartments,2,0,84894.04,1635.86
01.04.2023,30.04.2023,soldApartments,3,1,160314.58,1893.51
01.04.2023,30.04.2023,soldApartments,3,0,129583.14,1720.55
01.04.2023,30.04.2023,soldApartments,4,1,417259.13,2681.34
01.04.2023,30.04.2023,soldApartments,4,0,267666.98,2076.87
01.05.2023,31.05.2023,listings,,,114345.02,1625.14
01.05.2023,31.05.2023,listings,1,,52176.29,1447.68
01.05.2023,31.05.2023,listings,2,,85060.75,1538.89
01.05.2023,31.05.2023,listings,3,,138511.96,1693.98
01.05.2023,31.05.2023,listings,4,,303262.49,2179.56
01.05.2023,31.05.2023,listings,,1,115007.37,1548.07
01.05.2023,31.05.2023,listings,,0,113875.54,1679.78
01.05.2023,31.05.2023,listings,1,1,50335.09,1281.14
01.05.2023,31.05.2023,listings,1,0,53555.95,1572.48
01.05.2023,31.05.2023,listings,2,1,83817.48,1445.77
01.05.2023,31.05.2023,listings,2,0,86135,1619.34
01.05.2023,31.05.2023,listings,3,1,146737.82,1675.96
01.05.2023,31.05.2023,listings,3,0,133814.96,1704.28
01.05.2023,31.05.2023,listings,4,1,406941.26,2545.68
01.05.2023,31.05.2023,listings,4,0,257652.02,2018.49
01.05.2023,31.05.2023,apartments,,,122738.95,1706.86
01.05.2023,31.05.2023,apartments,1,,53819.06,1483.35
01.05.2023,31.05.2023,apartments,2,,87477.84,1619.21
01.05.2023,31.05.2023,apartments,3,,140493.27,1749
01.05.2023,31.05.2023,apartments,4,,334798.75,2325.96
01.05.2023,31.05.2023,apartments,,1,135956.34,1747.72
01.05.2023,31.05.2023,apartments,,0,115741.73,1685.23
01.05.2023,31.05.2023,apartments,1,1,54692.26,1347.83
01.05.2023,31.05.2023,apartments,1,0,53313.76,1561.78
01.05.2023,31.05.2023,apartments,2,1,92326.76,1632.05
01.05.2023,31.05.2023,apartments,2,0,84732.2,1611.94
01.05.2023,31.05.2023,apartments,3,1,155768.53,1834.22
01.05.2023,31.05.2023,apartments,3,0,133090.4,1707.7
01.05.2023,31.05.2023,apartments,4,1,455442.72,2851.19
01.05.2023,31.05.2023,apartments,4,0,281772.02,2095.1
01.05.2023,31.05.2023,soldApartments,,,116557.49,1718.86
01.05.2023,31.05.2023,soldApartments,1,,52533.19,1524.4
01.05.2023,31.05.2023,soldApartments,2,,86478.86,1662.9
01.05.2023,31.05.2023,soldApartments,3,,135267.33,1739.13
01.05.2023,31.05.2023,soldApartments,4,,298165.05,2226.74
01.05.2023,31.05.2023,soldApartments,,1,130648.85,1789.12
01.05.2023,31.05.2023,soldApartments,,0,110867.84,1690.5
01.05.2023,31.05.2023,soldApartments,1,1,54572.43,1404.15
01.05.2023,31.05.2023,soldApartments,1,0,51692.44,1573.97
01.05.2023,31.05.2023,soldApartments,2,1,91283.11,1717.18
01.05.2023,31.05.2023,soldApartments,2,0,84387.29,1639.26
01.05.2023,31.05.2023,soldApartments,3,1,154958.38,1857
01.05.2023,31.05.2023,soldApartments,3,0,127865.82,1694.83
01.05.2023,31.05.2023,soldApartments,4,1,400727.69,2677.72
01.05.2023,31.05.2023,soldApartments,4,0,262915.18,2071.74
