startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
09.01.2023,15.01.2023,soldApartments,3,0,135660.19,1744.16
09.01.2023,15.01.2023,soldApartments,4,1,485833.51,2958.91
09.01.2023,15.01.2023,soldApartments,4,0,273485.67,2087.76
16.01.2023,22.01.2023,listings,,,117620.73,1658.56
16.01.2023,22.01.2023,listings,1,,52304.1,1430.18
16.01.2023,22.01.2023,listings,2,,86694.48,1572.25
16.01.2023,22.01.2023,listings,3,,140444.95,1734.26
16.01.2023,22.01.2023,listings,4,,326011.48,2283.57
16.01.2023,22.01.2023,listings,,1,121320.62,1618.95
16.01.2023,22.01.2023,listings,,0,114946.54,1687.18
16.01.2023,22.01.2023,listings,1,1,50085.5,1280.35
16.01.2023,22.01.2023,listings,1,0,54194.87,1557.87
16.01.2023,22.01.2023,listings,2,1,87026.26,1510.15
16.01.2023,22.01.2023,listings,2,0,86403.92,1626.64
16.01.2023,22.01.2023,listings,3,1,151222.75,1754
16.01.2023,22.01.2023,listings,3,0,134330.65,1723.07
16.01.2023,22.01.2023,listings,4,1,495118.4,2958.96
16.01.2023,22.01.2023,listings,4,0,255955.47,2003.78
16.01.2023,22.01.2023,apartments,,,126079.86,1732.3
16.01.2023,22.01.2023,apartments,1,,54471.11,1476.53
16.01.2023,22.01.2023,apartments,2,,88129.26,1635.06
16.01.2023,22.01.2023,apartments,3,,143394.92,1785.99
16.01.2023,22.01.2023,apartments,4,,347999.59,2388.38
16.01.2023,22.01.2023,apartments,,1,138937.16,1787.34
16.01.2023,22.01.2023,apartments,,0,118409.17,1699.46
16.01.2023,22.01.2023,apartments,1,1,53965.57,1361.88
16.01.2023,22.01.2023,apartments,1,0,54813.63,1554.2
16.01.2023,22.01.2023,apartments,2,1,93300.2,1660.24
16.01.2023,22.01.2023,apartments,2,0,84831.57,1619
16.01.2023,22.01.2023,apartments,3,1,158712.34,1883.02
16.01.2023,22.01.2023,apartments,3,0,134970.15,1732.62
16.01.2023,22.01.2023,apartments,4,1,482575.88,2993.79
16.01.2023,22.01.2023,apartments,4,0,285967.97,2109.32
16.01.2023,22.01.2023,soldApartments,,,123424.8,1732.82
16.01.2023,22.01.2023,soldApartments,1,,51522.85,1476.6
16.01.2023,22.01.2023,soldApartments,2,,86927.66,1642.95
16.01.2023,22.01.2023,soldApartments,3,,144497.38,1795.03
16.01.2023,22.01.2023,soldApartments,4,,337699.1,2356.84
16.01.2023,22.01.2023,soldApartments,,1,136532.01,1791.92
16.01.2023,22.01.2023,soldApartments,,0,116300.49,1700.69
16.01.2023,22.01.2023,soldApartments,1,1,48556.25,1361.74
16.01.2023,22.01.2023,soldApartments,1,0,53282.23,1544.72
16.01.2023,22.01.2023,soldApartments,2,1,92155.36,1680.27
16.01.2023,22.01.2023,soldApartments,2,0,83847.17,1620.96
16.01.2023,22.01.2023,soldApartments,3,1,161394.03,1892.16
16.01.2023,22.01.2023,soldApartments,3,0,135938.89,1745.84
16.01.2023,22.01.2023,soldApartments,4,1,488943.56,2982.32
16.01.2023,22.01.2023,soldApartments,4,0,277185.2,2106.59
23.01.2023,29.01.2023,listings,,,116755.69,1656.07
23.01.2023,29.01.2023,listings,1,,52240.31,1431.83
23.01.2023,29.01.2023,listings,2,,86547.35,1568.71
23.01.2023,29.01.2023,listings,3,,140666.54,1740.2
23.01.2023,29.01.2023,listings,4,,320088.12,2261.86
23.01.2023,29.01.2023,listings,,1,120144.52,1615.15
23.01.2023,29.01.2023,listings,,0,114332.9,1685.32
23.01.2023,29.01.2023,listings,1,1,50300.4,1281.5
23.01.2023,29.01.2023,listings,1,0,53841.02,1555.88
23.01.2023,29.01.2023,listings,2,1,86761.17,1504.21
23.01.2023,29.01.2023,listings,2,0,86361.44,1624.79
23.01.2023,29.01.2023,listings,3,1,151196.29,1765.11
23.01.2023,29.01.2023,listings,3,0,134756.1,1726.22
23.01.2023,29.01.2023,listings,4,1,481757.44,2909.06
23.01.2023,29.01.2023,listings,4,0,253435.71,1995.03
23.01.2023,29.01.2023,apartments,,,125590.72,1733.97
23.01.2023,29.01.2023,apartments,1,,54401.83,1476.25
23.01.2023,29.01.2023,apartments,2,,88113.75,1633.81
23.01.2023,29.01.2023,apartments,3,,143308.02,1796.5
23.01.2023,29.01.2023,apartments,4,,348274.29,2393.46
23.01.2023,29.01.2023,apartments,,1,139531.38,1800.01
23.01.2023,29.01.2023,apartments,,0,117412.85,1695.23
23.01.2023,29.01.2023,apartments,1,1,54055.61,1362.06
23.01.2023,29.01.2023,apartments,1,0,54631,1551.83
23.01.2023,29.01.2023,apartments,2,1,93380.16,1659.18
23.01.2023,29.01.2023,apartments,2,0,84829.52,1618
23.01.2023,29.01.2023,apartments,3,1,159774.85,1922.04
23.01.2023,29.01.2023,apartments,3,0,134366.9,1728.34
23.01.2023,29.01.2023,apartments,4,1,487282.49,3023.79
23.01.2023,29.01.2023,apartments,4,0,284206,2102.94
23.01.2023,29.01.2023,soldApartments,,,123048.03,1732.24
23.01.2023,29.01.2023,soldApartments,1,,51340.51,1474.03
23.01.2023,29.01.2023,soldApartments,2,,87033.58,1641.55
23.01.2023,29.01.2023,soldApartments,3,,144692.67,1799.8
23.01.2023,29.01.2023,soldApartments,4,,337238.52,2359.51
23.01.2023,29.01.2023,soldApartments,,1,137216.32,1800.38
23.01.2023,29.01.2023,soldApartments,,0,115460.42,1695.75
23.01.2023,29.01.2023,soldApartments,1,1,48421.48,1362.52
23.01.2023,29.01.2023,soldApartments,1,0,53015.47,1538.01
23.01.2023,29.01.2023,soldApartments,2,1,92403.02,1680.48
23.01.2023,29.01.2023,soldApartments,2,0,83933.7,1619.08
23.01.2023,29.01.2023,soldApartments,3,1,162916.85,1914.04
23.01.2023,29.01.2023,soldApartments,3,0,135509.04,1742.23
23.01.2023,29.01.2023,soldApartments,4,1,488691.51,2998.08
23.01.2023,29.01.2023,soldApartments,4,0,276164.93,2102.01
30.01.2023,05.02.2023,listings,,,116460.86,1652.96
30.01.2023,05.02.2023,listings,1,,52400.9,1432.48
30.01.2023,05.02.2023,listings,2,,86428.27,1565.21
30.01.2023,05.02.2023,listings,3,,140585.17,1736.45
30.01.2023,05.02.2023,listings,4,,319366.6,2262.9
30.01.2023,05.02.2023,listings,,1,119781.56,1608.19
30.01.2023,05.02.2023,listings,,0,114085.07,1685
30.01.2023,05.02.2023,listings,1,1,50393.35,1278.6
30.01.2023,05.02.2023,listings,1,0,54034.35,1557.68
30.01.2023,05.02.2023,listings,2,1,86509.7,1497.6
30.01.2023,05.02.2023,listings,2,0,86356.9,1624.47
30.01.2023,05.02.2023,listings,3,1,150881.96,1755.14
30.01.2023,05.02.2023,listings,3,0,134888.45,1726.11
30.01.2023,05.02.2023,listings,4,1,474192.35,2883.91
30.01.2023,05.02.2023,listings,4,0,253109.87,1997.14
30.01.2023,05.02.2023,apartments,,,125686.07,1731.62
30.01.2023,05.02.2023,apartments,1,,54794.53,1479.34
30.01.2023,05.02.2023,apartments,2,,88062.01,1632.41
30.01.2023,05.02.2023,apartments,3,,143208.29,1789.03
30.01.2023,05.02.2023,apartments,4,,349619.92,2395.34
30.01.2023,05.02.2023,apartments,,1,139808.59,1792.9
