startDate,endDate,indexType,roomsCount,newApartment,avgPrice,avgPricePerSurface
09.01.2023,15.01.2023,soldApartments,3,0,135648.1,1743.96
09.01.2023,15.01.2023,soldApartments,4,1,436948.58,2693.58
09.01.2023,15.01.2023,soldApartments,4,0,273481.07,2087.73
16.01.2023,22.01.2023,listings,,,114459.62,1628.48
16.01.2023,22.01.2023,listings,1,,51989.59,1423.61
16.01.2023,22.01.2023,listings,2,,85327.91,1550.43
16.01.2023,22.01.2023,listings,3,,137000.53,1697.56
16.01.2023,22.01.2023,listings,4,,308803.36,2188.42
16.01.2023,22.01.2023,listings,,1,113915.8,1548.89
16.01.2023,22.01.2023,listings,,0,114852.69,1686.01
16.01.2023,22.01.2023,listings,1,1,49436.88,1266.47
16.01.2023,22.01.2023,listings,1,0,54165.11,1557.53
16.01.2023,22.01.2023,listings,2,1,84207.74,1464.92
16.01.2023,22.01.2023,listings,2,0,86308.91,1625.32
16.01.2023,22.01.2023,listings,3,1,141859.58,1654.54
16.01.2023,22.01.2023,listings,3,0,134243.97,1721.97
16.01.2023,22.01.2023,listings,4,1,436864.53,2638.92
16.01.2023,22.01.2023,listings,4,0,255751.39,2001.8
16.01.2023,22.01.2023,apartments,,,122911.55,1703.79
16.01.2023,22.01.2023,apartments,1,,54131.73,1470.15
16.01.2023,22.01.2023,apartments,2,,86999.98,1616.69
16.01.2023,22.01.2023,apartments,3,,140292.06,1752.72
16.01.2023,22.01.2023,apartments,4,,331567.05,2296.26
16.01.2023,22.01.2023,apartments,,1,130612.1,1713.14
16.01.2023,22.01.2023,apartments,,0,118317.39,1698.22
16.01.2023,22.01.2023,apartments,1,1,53212.73,1347.58
16.01.2023,22.01.2023,apartments,1,0,54754.4,1553.19
16.01.2023,22.01.2023,apartments,2,1,90522.27,1614.9
16.01.2023,22.01.2023,apartments,2,0,84753.7,1617.84
16.01.2023,22.01.2023,apartments,3,1,150141.63,1791.36
16.01.2023,22.01.2023,apartments,3,0,134874.67,1731.46
16.01.2023,22.01.2023,apartments,4,1,430881,2706.25
16.01.2023,22.01.2023,apartments,4,0,285789.27,2107.27
16.01.2023,22.01.2023,soldApartments,,,120666.41,1707.58
16.01.2023,22.01.2023,soldApartments,1,,51388.71,1473.21
